"ejercicio_fiscal","clave_de_entidad","entidad_federativa","nombre_principal","origen","peso_vivo_kilogramos","peso_desembarcado_kilogramos","valor_pesos"
2014,6,"COLIMA","RAYA Y SIMILARES","CAPTURA",48259.1399996,42217.1399996,433180.075264
2014,6,"COLIMA","ROBALO","CAPTURA",339230.4420031,331331.5920031,14842235.69629
2014,6,"COLIMA","RONCO","CAPTURA",162461.45001,162457.05001,1504428.835356
2014,6,"COLIMA","SARDINA","CAPTURA",61194.4239993,60280.8240001,58155.854624
2014,6,"COLIMA","SIERRA","CAPTURA",412613.8878079,412552.1878079,6140085.183461
2014,6,"COLIMA","TIBURON","CAPTURA",1352209.5151023,1243465.9101123,19450352.935141
2014,6,"COLIMA","TILAPIA","ACUACULTURA",796475.359292,788306.559292,13433997.7136
2014,7,"CHIAPAS","ATUN","CAPTURA",25475946.1285,25475946.1285,213651911.754668
2014,7,"CHIAPAS","BAGRE","ACUACULTURA",804,804,26784.08
2014,7,"CHIAPAS","BAGRE","CAPTURA",494889.50815,475017.25815,6026211.6745662
2014,7,"CHIAPAS","BANDERA","CAPTURA",88080.9906,88080.9906,886660.4790554
2014,7,"CHIAPAS","BARRILETE","CAPTURA",861207.6388,861207.6388,5853385.03192
2014,7,"CHIAPAS","BERRUGATA","CAPTURA",120082.1767,119882.1767,1154275.8833232
2014,7,"CHIAPAS","BESUGO","CAPTURA",3973.096,3973.096,85701.883258
2014,7,"CHIAPAS","CABRILLA","CAPTURA",8667.2333,8667.2333,73475.405155
2014,7,"CHIAPAS","CAMARON","ACUACULTURA",174860,174860,11579090.85
2014,7,"CHIAPAS","CAMARON","CAPTURA",3843812.61,3574304.7,180745144.88423
2014,7,"CHIAPAS","CARPA","ACUACULTURA",48554.6552,48554.6552,563299.6376883
2014,7,"CHIAPAS","CARPA","CAPTURA",758.1742,707.3742,3842.3044744
2014,7,"CHIAPAS","CAZON","CAPTURA",20762.7399895,20762.7399895,348108.070319
2014,7,"CHIAPAS","CORVINA","CAPTURA",75919.97389282,75919.97389282,1119069.2248194
2014,7,"CHIAPAS","FAUNA","CAPTURA",1292528.9824,1287720.6424,11151634.9618
2014,7,"CHIAPAS","GUACHINANGO","CAPTURA",14511.877,14511.877,601013.9972095
2014,7,"CHIAPAS","JAIBA","CAPTURA",299812.936,298912.936,3595313.57879
2014,7,"CHIAPAS","JUREL","CAPTURA",53000.5168,53000.5168,435674.4126603
2014,7,"CHIAPAS","LANGOSTINO","CAPTURA",316.7908,316.7908,16007.0320528
2014,7,"CHIAPAS","LEBRANCHA","CAPTURA",9953.0672986,9953.0672986,82640.049456
2014,7,"CHIAPAS","LENGUADO","CAPTURA",118.49,118.49,1716.9201
2014,7,"CHIAPAS","LISA","CAPTURA",86002.9991,83802.9991,844759.96680425
2014,7,"CHIAPAS","MERO Y SIMILARES","CAPTURA",71523.3048,71523.3048,2280531.95219
2014,7,"CHIAPAS","MOJARRA","ACUACULTURA",325793.78455,318252.78455,5645567.196117
2014,7,"CHIAPAS","MOJARRA","CAPTURA",223778.18945,222401.18945,3535176.0799017
2014,7,"CHIAPAS","OTRAS","ACUACULTURA",1379,1379,69712.13
2014,7,"CHIAPAS","OTRAS","CAPTURA",400906.1966,389551.9966,5029841.26233074
2014,7,"CHIAPAS","PARGO","CAPTURA",98933.8949,98933.8949,3153954.059486
2014,7,"CHIAPAS","RAYA Y SIMILARES","CAPTURA",34615.9797,34337.9797,356676.127867
2014,7,"CHIAPAS","ROBALO","CAPTURA",249484.39546,248426.25546,11664838.334414
2014,7,"CHIAPAS","SIERRA","CAPTURA",308440.3562031,309170.3562031,4690083.7325817
2014,7,"CHIAPAS","TIBURON","CAPTURA",867471.6826164,1723780.7926564,27966602.1644189
2014,7,"CHIAPAS","TILAPIA","ACUACULTURA",23388273.91135,23172975.66135,378343275.135196
2014,7,"CHIAPAS","TILAPIA","CAPTURA",12.5094,6.5094,101.8733194
2014,8,"CHIHUAHUA","BAGRE","ACUACULTURA",100921.225,98950.75,3015201.85426
2014,8,"CHIHUAHUA","BAGRE","CAPTURA",12217.65,11161.5,148614.47
2014,8,"CHIHUAHUA","CARPA","ACUACULTURA",297013.1,263531,3870640.9186
2014,8,"CHIHUAHUA","CARPA","CAPTURA",47954.7,40500,325838.15
2014,8,"CHIHUAHUA","LOBINA","ACUACULTURA",9550.475,8682.25,284987.64444
2014,8,"CHIHUAHUA","LOBINA","CAPTURA",3876.565,3524.15,88223.989
2014,8,"CHIHUAHUA","MERO Y SIMILARES","CAPTURA",100,100,3815
2014,8,"CHIHUAHUA","MOJARRA","ACUACULTURA",47515.05,43195.5,847344.45415
2014,8,"CHIHUAHUA","MOJARRA","CAPTURA",14753.275,13670.25,222399.8825
2014,8,"CHIHUAHUA","TILAPIA","ACUACULTURA",87370,87370,1399790.5
2014,8,"CHIHUAHUA","TILAPIA","CAPTURA",220,200,3258
2014,8,"CHIHUAHUA","TRUCHA","ACUACULTURA",386765,386765,18409932.25
2014,10,"DURANGO","BAGRE","ACUACULTURA",118532.6,118532.6,3616035.2521
2014,10,"DURANGO","BAGRE","CAPTURA",533,533,6982.3
2014,10,"DURANGO","CARPA","ACUACULTURA",199930.1,199930.1,3036428.6462
2014,10,"DURANGO","CARPA","CAPTURA",891,891,4303.53
2014,10,"DURANGO","LOBINA","ACUACULTURA",61496.2,61496.2,1930000.39804
2014,10,"DURANGO","MOJARRA","CAPTURA",38202,38202,573462.69991
2014,10,"DURANGO","OTRAS","CAPTURA",65534,65534,1097564.47223
2014,10,"DURANGO","TILAPIA","ACUACULTURA",165808.7,165808.7,3021216.3138
2014,10,"DURANGO","TILAPIA","CAPTURA",530,530,7928.8
2014,10,"DURANGO","TRUCHA","ACUACULTURA",82856.6,82026,4345570.1202
2014,11,"GUANAJUATO","BAGRE","ACUACULTURA",13854,13854,471064.4
2014,11,"GUANAJUATO","BAGRE","CAPTURA",619,619,7232.27
2014,11,"GUANAJUATO","CARPA","ACUACULTURA",134240,134240,1652847.13979
2014,11,"GUANAJUATO","CARPA","CAPTURA",962810,962760,5146080.8
2014,11,"GUANAJUATO","CHARAL","ACUACULTURA",70832,70832,966940.87327
2014,11,"GUANAJUATO","CHARAL","CAPTURA",295400,295400,1865400
2014,11,"GUANAJUATO","LOBINA","ACUACULTURA",1407,1407,44134.96
2014,11,"GUANAJUATO","LOBINA","CAPTURA",4300,4300,73258.9
2014,11,"GUANAJUATO","OTRAS","ACUACULTURA",402,402,23212.63
2014,11,"GUANAJUATO","OTRAS","CAPTURA",726372.12,726372.12,6863523.3288
2014,11,"GUANAJUATO","TILAPIA","ACUACULTURA",299809,296409,4808554.4899
2014,11,"GUANAJUATO","TILAPIA","CAPTURA",748750,748750,10663839
2014,11,"GUANAJUATO","TRUCHA","ACUACULTURA",95,95,4756.1
2014,12,"GUERRERO","ABULON","CAPTURA",669.496,668.096,195084.032
2014,12,"GUERRERO","ALMEJA","CAPTURA",25874.28760072,25010.28760122,427900.5547058
2014,12,"GUERRERO","ATUN","CAPTURA",234544.65598685,234544.65598685,2522529.2977235
2014,12,"GUERRERO","BAGRE","ACUACULTURA",1901000.00003,1901000.00003,64550822.0725
2014,12,"GUERRERO","BAGRE","CAPTURA",47739.84080002,47739.84080002,583821.0973208
2014,12,"GUERRERO","BANDERA","CAPTURA",948609.729192,948357.229192,9285305.114507
2014,12,"GUERRERO","BARRILETE","CAPTURA",23069.6716004,23069.6716004,177476.9250898
2014,12,"GUERRERO","BERRUGATA","CAPTURA",3731.390400003,3728.390400003,39777.04833752
2014,12,"GUERRERO","BONITO","CAPTURA",1441.44,1441.44,11027.05102
2014,12,"GUERRERO","CABRILLA","CAPTURA",77736.088398484,77727.838398484,637958.82885651
2014,12,"GUERRERO","CALAMAR","CAPTURA",338.016,2018.016,11754.15572
2014,12,"GUERRERO","CAMARON","ACUACULTURA",425000.000009,425000.000009,23621738.6443
2014,12,"GUERRERO","CAMARON","CAPTURA",121209.2,121094,7004555.809
2014,12,"GUERRERO","CARACOL","CAPTURA",112723.2324016,78625.2324016,1460107.253609
2014,12,"GUERRERO","CARPA","CAPTURA",90679.4867975,90679.4867975,520072.219965
2014,12,"GUERRERO","CAZON","CAPTURA",119342.7435551,117519.3435551,2028465.284074
2014,12,"GUERRERO","CHARAL","CAPTURA",286716.43419,141592.934197,1070422.12766
2014,12,"GUERRERO","CORVINA","CAPTURA",47590.28759865,47565.78759865,849350.4494885
2014,12,"GUERRERO","ERIZO","CAPTURA",498.378,498.378,15977.99868
2014,12,"GUERRERO","ESMEDREGAL","CAPTURA",1317.17600003,1317.17600003,33349.5589592
2014,12,"GUERRERO","GUACHINANGO","CAPTURA",1086030.32323722,1081962.42323422,48073944.12605
2014,12,"GUERRERO","JAIBA","CAPTURA",3739.1920001,3739.1920001,49404.343329
2014,12,"GUERRERO","JUREL","CAPTURA",985357.11616496,985107.11616496,8242757.2292513
2014,12,"GUERRERO","LANGOSTA","CAPTURA",126028.9876001,126028.9876001,17299069.88152
2014,12,"GUERRERO","LANGOSTINO","CAPTURA",402315.49227904,402295.49227904,20835622.772456
2014,12,"GUERRERO","LEBRANCHA","CAPTURA",57549.4616028,57523.4616028,524210.0884681
2014,12,"GUERRERO","LENGUADO","CAPTURA",13524.46040015,13524.46040015,252829.320467
2014,12,"GUERRERO","LISA","CAPTURA",286151.72294064,286007.92294064,2614992.1460949
2014,12,"GUERRERO","MERO Y SIMILARES","CAPTURA",14400.91800096,14024.01800096,442836.784792
2014,12,"GUERRERO","MOJARRA","ACUACULTURA",30025.8241397,30025.8241397,527753.871663
2014,12,"GUERRERO","MOJARRA","CAPTURA",48817.58024097,48817.58024097,751459.3336204
2014,12,"GUERRERO","OSTION","CAPTURA",921962.4648253,865172.4648253,10820660.01739
2014,12,"GUERRERO","OTRAS","CAPTURA",1221606.69148255,1204409.29148255,15742984.6920711
2014,12,"GUERRERO","PAMPANO","CAPTURA",60417.3252016,60417.3252016,1069692.9433328
2014,12,"GUERRERO","PARGO","CAPTURA",571165.47481049,568426.87481049,18611860.738994
2014,12,"GUERRERO","PECES DE ORNATO","CAPTURA",76.67356765,76.67356765,56883.35311
2014,12,"GUERRERO","PULPO","CAPTURA",151936.2280082,151936.2280082,5934062.62438
2014,12,"GUERRERO","RAYA Y SIMILARES","CAPTURA",149383.60360199,145980.60360199,1532876.4539411
2014,12,"GUERRERO","ROBALO","CAPTURA",230430.7072108,229280.4072108,10469516.585486
2014,12,"GUERRERO","RONCO","CAPTURA",369030.59655233,369001.59655233,3642333.9031009
2014,12,"GUERRERO","RUBIA Y VILLAJAIBA","CAPTURA",65.06,60.06,1662.681847
2014,12,"GUERRERO","RUBIO","CAPTURA",340,340,3930.4
2014,12,"GUERRERO","SIERRA","CAPTURA",375629.9719796,375609.9719796,6201287.704446
2014,12,"GUERRERO","TIBURON","CAPTURA",179017.87599744,172880.07599784,2809637.1230235
2014,12,"GUERRERO","TILAPIA","ACUACULTURA",3054807.53883905,3053902.53883905,52047657.7356612
2014,12,"GUERRERO","TILAPIA","CAPTURA",666.2144,615.0144,9780.028124
2014,12,"GUERRERO","TRUCHA","ACUACULTURA",45000.000001,45000.000001,2293485.22319
2014,13,"HIDALGO","BAGRE","ACUACULTURA",26623.9,26609.4,934127.81728
2014,13,"HIDALGO","BAGRE","CAPTURA",3850,3850,46117
2014,13,"HIDALGO","CAMARON","ACUACULTURA",180,180,12010.5
2014,13,"HIDALGO","CARACOL","CAPTURA",0,355,3550
2014,13,"HIDALGO","CARPA","ACUACULTURA",5467964.98,5467687.63,69916949.72794
2014,13,"HIDALGO","CHARAL","ACUACULTURA",24675,24675,292154.667299
2014,13,"HIDALGO","LOBINA","ACUACULTURA",4991.45,4915,149415.99
2014,13,"HIDALGO","MOJARRA","CAPTURA",14867.6,14742,221401.1
2014,13,"HIDALGO","OTRAS","ACUACULTURA",9050,9050,684123.13407
2014,13,"HIDALGO","PECES DE ORNATO","ACUACULTURA",314.535,314.535,206296.17255
2014,13,"HIDALGO","TILAPIA","ACUACULTURA",2723839.675,2688208.61,49014626.4239
2014,13,"HIDALGO","TRUCHA","ACUACULTURA",300200.65,300200.65,17314275.749
2014,14,"JALISCO","ATUN","ACUACULTURA",37000.0000015,37000.0000015,3268124.91554
2014,14,"JALISCO","ATUN","CAPTURA",157973.86158688,157973.86158688,1588418.5898295
2014,14,"JALISCO","BAGRE","ACUACULTURA",585078.75683654,585078.75683654,20423049.0766098
2014,14,"JALISCO","BAGRE","CAPTURA",8538.06546945,8321.065469452,106230.2878704
2014,14,"JALISCO","BANDERA","CAPTURA",85684.0102002,85121.4102002,819933.671195
2014,14,"JALISCO","BAQUETA","CAPTURA",1583.8174,1583.8174,36173.58326
2014,14,"JALISCO","BARRILETE","CAPTURA",581965.11438,581965.11438,4022901.721499
2014,14,"JALISCO","BERRUGATA","CAPTURA",53595.9929981,53589.2929981,537838.824238
2014,14,"JALISCO","BONITO","CAPTURA",65436.006199,65436.006199,426163.03636
2014,14,"JALISCO","CABRILLA","CAPTURA",17344.8357985,17344.8357985,132679.076101
2014,14,"JALISCO","CAMARON","ACUACULTURA",27882.010001,27788.000001,1444275.7574
2014,14,"JALISCO","CAMARON","CAPTURA",2354.9999997,2354.9999997,152996.930539
2014,14,"JALISCO","CARACOL","CAPTURA",606,606,7593.18
2014,14,"JALISCO","CARPA","ACUACULTURA",8765209.26941,8765209.26941,108800341.7729
2014,14,"JALISCO","CARPA","CAPTURA",38384.448817,38006.848817,231061.77011
2014,14,"JALISCO","CAZON","CAPTURA",4901.09860013,4901.09860013,83303.8831602
2014,14,"JALISCO","CHARAL","ACUACULTURA",975525.707556,975525.707556,11275186.2695
2014,14,"JALISCO","CORVINA","CAPTURA",40067.8902992,40067.8902992,634363.215744
2014,14,"JALISCO","ESMEDREGAL","CAPTURA",30065.1836001,30065.1836001,731491.40632
2014,14,"JALISCO","GUACHINANGO","CAPTURA",1728313.2018144,1727610.9018144,74418837.31296
2014,14,"JALISCO","JAIBA","CAPTURA",52224.891261,51766.491261,630218.76725
2014,14,"JALISCO","JUREL","CAPTURA",1034625.95142979,1034625.95142979,8125729.262896
2014,14,"JALISCO","LANGOSTA","CAPTURA",123723.4500023,123723.4500023,16596201.2809
2014,14,"JALISCO","LANGOSTINO","ACUACULTURA",78961.4171407,78961.4171407,7416647.6296
2014,14,"JALISCO","LEBRANCHA","CAPTURA",548003.3282128,548003.3282128,4627153.551962
2014,14,"JALISCO","LENGUADO","CAPTURA",16411.17879882,16411.17879882,243216.1409554
2014,14,"JALISCO","LISA","CAPTURA",69887.2050012,68053.2050012,578738.445903
2014,14,"JALISCO","LOBINA","ACUACULTURA",29930.0390508,29930.0390508,846231.32706
2014,14,"JALISCO","LOBINA","CAPTURA",4374.58725,4254.83725,69771.45476
2014,14,"JALISCO","MACARELA","CAPTURA",707,707,608.02
2014,14,"JALISCO","MERO Y SIMILARES","CAPTURA",18494.809999564,18477.309999564,609144.3444084
2014,14,"JALISCO","MOJARRA","ACUACULTURA",200934.555185,200934.555185,3346837.18553
2014,14,"JALISCO","MOJARRA","CAPTURA",35276.3229051,35276.3229051,509091.697199
2014,14,"JALISCO","OSTION","ACUACULTURA",2060,2060,9581.911305
2014,14,"JALISCO","OSTION","CAPTURA",226965.1132037,223815.1132037,2370772.419116
2014,14,"JALISCO","OTRAS","ACUACULTURA",11569.9999997,11569.9999997,567516.28928
2014,14,"JALISCO","OTRAS","CAPTURA",2283521.72687196,2283139.87687196,26806701.80445
2014,14,"JALISCO","PAMPANO","CAPTURA",20998.61079958,20998.61079958,332175.051239
2014,14,"JALISCO","PARGO","CAPTURA",1309523.47878959,1309377.67878959,41505991.699903
2014,14,"JALISCO","PECES DE ORNATO","ACUACULTURA",2698.0694,2698.0694,1780759.40686
2014,14,"JALISCO","PULPO","CAPTURA",588911.9383582,588911.9383582,18721690.27448
2014,14,"JALISCO","RAYA Y SIMILARES","CAPTURA",154634.03619438,154000.73619438,1551738.2069095
2014,14,"JALISCO","ROBALO","CAPTURA",162247.14759443,162219.14759443,7296885.787459
2014,14,"JALISCO","RONCO","CAPTURA",10099.9999994,10099.9999994,89825.2998382
2014,14,"JALISCO","SARDINA","CAPTURA",6666,6666,5339.87
2014,14,"JALISCO","SIERRA","CAPTURA",535088.835743,535088.835743,8182064.75539
2014,14,"JALISCO","TIBURON","CAPTURA",41357.0242257,41357.0242257,581997.514944
2014,14,"JALISCO","TILAPIA","ACUACULTURA",26303875.123708,26288163.223708,428936912.71135
2014,14,"JALISCO","TILAPIA","CAPTURA",213161.8892859,200423.2892859,2922100.53593
2014,14,"JALISCO","TRUCHA","ACUACULTURA",16258.9999999,16258.9999999,898299.04346
2014,14,"JALISCO","TRUCHA","CAPTURA",14095.5037999,14095.5037999,209711.340378
2014,15,"MEXICO","BAGRE","ACUACULTURA",8539,8539,261159.4
2014,15,"MEXICO","CARPA","ACUACULTURA",8214674,8214674,103109419.0764
2014,15,"MEXICO","CARPA","CAPTURA",32851.25,32851.25,261981.13
2014,15,"MEXICO","CHARAL","ACUACULTURA",607783.99,607783.99,6503340.1188
2014,15,"MEXICO","CHARAL","CAPTURA",7424,7424,101564.54
2014,15,"MEXICO","LOBINA","ACUACULTURA",24909.02,24909.02,697977.569
2014,15,"MEXICO","LOBINA","CAPTURA",869,869,22495.09
2014,15,"MEXICO","MOJARRA","ACUACULTURA",5147,5147,75094.73
2014,15,"MEXICO","MOJARRA","CAPTURA",510,510,9057.6
2014,15,"MEXICO","OTRAS","ACUACULTURA",94280,94280,2917573.27
2014,15,"MEXICO","OTRAS","CAPTURA",1100,1100,11682
2014,15,"MEXICO","TILAPIA","ACUACULTURA",1928544.89,1928544.89,30911764.959
2014,15,"MEXICO","TILAPIA","CAPTURA",6533,6533,106287.22
2014,15,"MEXICO","TRUCHA","ACUACULTURA",4794875.81,4794787.71,247860205.184
2014,16,"MICHOACAN","BAGRE","ACUACULTURA",470655.32273233,463066.02273233,16312947.608523
2014,16,"MICHOACAN","BAGRE","CAPTURA",167209.197248,166571.197248,1911180.823
2014,16,"MICHOACAN","BANDERA","CAPTURA",95374.0500034,95209.8500034,879233.50875
2014,16,"MICHOACAN","BARRILETE","CAPTURA",1058.85,1058.85,8075.691
2014,16,"MICHOACAN","BERRUGATA","CAPTURA",675081.9,675081.9,6441489.543
2014,16,"MICHOACAN","BONITO","CAPTURA",182,182,1503.32
2014,16,"MICHOACAN","CARPA","ACUACULTURA",5004578.768272,4975097.068272,59192259.792958
2014,16,"MICHOACAN","CARPA","CAPTURA",10741.3912477,9215.2912477,53816.0286411
2014,16,"MICHOACAN","CAZON","CAPTURA",317266.9034687,314858.9034687,5250450.905115
2014,16,"MICHOACAN","CHARAL","ACUACULTURA",815257.314541,815257.314541,9287608.0706
2014,16,"MICHOACAN","CHARAL","CAPTURA",72631.835499,61831.835499,352398.03135
2014,16,"MICHOACAN","CORVINA","CAPTURA",33540.0500002,33049.9500002,573193.703948
2014,16,"MICHOACAN","GUACHINANGO","CAPTURA",1339590.6080972,1327985.4580972,56748821.48399
2014,16,"MICHOACAN","JAIBA","CAPTURA",6368.62000033,6368.62000033,79477.6730459
2014,16,"MICHOACAN","JUREL","CAPTURA",788894.9099946,787941.5099946,6335516.052493
2014,16,"MICHOACAN","LANGOSTA","CAPTURA",226804.46,226804.46,26378239.195
2014,16,"MICHOACAN","LANGOSTINO","CAPTURA",22171.84899947,22171.84899947,1150213.181427
2014,16,"MICHOACAN","LENGUADO","CAPTURA",16095.2400005,16095.2400005,306997.382487
2014,16,"MICHOACAN","LISA","CAPTURA",52915.0899986,52883.0899986,458790.592818
2014,16,"MICHOACAN","MERO Y SIMILARES","CAPTURA",132667.2100017,131659.5100017,4152463.006759
2014,16,"MICHOACAN","MOJARRA","ACUACULTURA",9788.247451,9788.247451,179948.65236
2014,16,"MICHOACAN","MOJARRA","CAPTURA",743.9068062,743.9068062,10631.030539
2014,16,"MICHOACAN","OSTION","CAPTURA",115122.0099974,108192.0099974,1130244.984288
2014,16,"MICHOACAN","OTRAS","ACUACULTURA",224841.4491372,222433.9491372,9220273.513829
2014,16,"MICHOACAN","OTRAS","CAPTURA",1242693.8409022,1233924.0909042,13136468.630754
2014,16,"MICHOACAN","PAMPANO","CAPTURA",144130.820006,144108.320006,2342578.516519
2014,16,"MICHOACAN","PARGO","CAPTURA",707601.2149905,696307.6649905,22006999.36962
2014,16,"MICHOACAN","PECES DE ORNATO","ACUACULTURA",1599.9542,1599.9542,1048657.981306
2014,16,"MICHOACAN","PULPO","CAPTURA",11637.06999984,11573.06999984,415608.421059
2014,16,"MICHOACAN","RAYA Y SIMILARES","CAPTURA",147994.899994,147246.699996,1482249.48001
2014,16,"MICHOACAN","ROBALO","CAPTURA",339320.709999,334183.26,15038232.166
2014,16,"MICHOACAN","RONCO","CAPTURA",411449.750004,410966.750004,3782150.272166
2014,16,"MICHOACAN","RUBIA Y VILLAJAIBA","CAPTURA",17.55,17.55,444.1905
2014,16,"MICHOACAN","SIERRA","CAPTURA",1053845.950005,1051707.850005,16035290.12963
2014,16,"MICHOACAN","TIBURON","CAPTURA",101541.6718766,101043.1718766,1500199.795933
2014,16,"MICHOACAN","TILAPIA","ACUACULTURA",15583466.9063552,15365674.8063552,245114369.689142
2014,16,"MICHOACAN","TILAPIA","CAPTURA",4826,4446,64003.68
2014,16,"MICHOACAN","TRUCHA","ACUACULTURA",6461565.90017,6457832.00017,339327584.3777
2014,17,"MORELOS","BAGRE","ACUACULTURA",32213,32213,1025925.0607
2014,17,"MORELOS","LANGOSTA","ACUACULTURA",1133,1133,122147.54
2014,17,"MORELOS","LANGOSTINO","ACUACULTURA",1281.5,1281.5,93718.004611
2014,17,"MORELOS","OTRAS","ACUACULTURA",9187,9187,299928.84
2014,17,"MORELOS","PECES DE ORNATO","ACUACULTURA",90785.032,90785.032,60194834.153
2014,17,"MORELOS","TILAPIA","ACUACULTURA",843001.04,843001.04,16030329.707
2014,17,"MORELOS","TILAPIA","CAPTURA",195331,195331,3168984.4616
2014,17,"MORELOS","TRUCHA","ACUACULTURA",12563,12563,718093.94621
2014,18,"NAYARIT","ALMEJA","CAPTURA",169000,169000,1455090
2014,18,"NAYARIT","ATUN","CAPTURA",453799.951099,453408.151099,4479687.664877
2014,18,"NAYARIT","BAGRE","CAPTURA",7000,7000,78091.62222
2014,18,"NAYARIT","BANDERA","CAPTURA",1859200.86894631,1738066.46895231,16206081.5682245
2014,18,"NAYARIT","BAQUETA","CAPTURA",13015.346399104,12246.046399404,390406.30536645
2014,18,"NAYARIT","BARRILETE","CAPTURA",802486.88168,802436.68168,5525151.3201
2014,18,"NAYARIT","BERRUGATA","CAPTURA",249298.072691326,238523.672695426,2367706.52040282
2014,18,"NAYARIT","BONITO","CAPTURA",3590.253200751,3502.953200751,23289.0174287
2014,18,"NAYARIT","CABRILLA","CAPTURA",1913.72019995,1866.32019995,14651.2293395
2014,18,"NAYARIT","CALAMAR","CAPTURA",600,600,2964
2014,18,"NAYARIT","CAMARON","ACUACULTURA",4621123.999981,4621123.999981,268791030.85
2014,18,"NAYARIT","CAMARON","CAPTURA",5107746.3399,5100335.7399001,291263488.94018
2014,18,"NAYARIT","CAPTURA SIN REGISTRO OFICIAL","CAPTURA",1706000.000011,1706000.000011,34119999.9983
2014,18,"NAYARIT","CARPA","CAPTURA",3661.599,3661.599,19057.56562
2014,18,"NAYARIT","CAZON","CAPTURA",872269.436245,819012.886242,13696899.28737
2014,18,"NAYARIT","CINTILLA","CAPTURA",3736.273599977,3736.273599977,38454.18235825
2014,18,"NAYARIT","CORVINA","CAPTURA",924130.609515362,891586.109515362,15581653.6651223
2014,18,"NAYARIT","ESMEDREGAL","CAPTURA",30381.0727009,28554.1727008,723608.669087
2014,18,"NAYARIT","GUACHINANGO","CAPTURA",1093935.89936912,1056417.04936412,44916467.7296499
2014,18,"NAYARIT","JAIBA","CAPTURA",55075.364395,55075.364395,669156.738
2014,18,"NAYARIT","JUREL","CAPTURA",32131.92230065,31940.92230065,274258.3904178
2014,18,"NAYARIT","LANGOSTA","CAPTURA",23007.45339965,22990.70339965,2570656.702347
2014,18,"NAYARIT","LANGOSTINO","CAPTURA",149173.9526747,149173.9526747,7093078.22669
2014,18,"NAYARIT","LEBRANCHA","CAPTURA",10213.4049997,9678.405,85098.47009
2014,18,"NAYARIT","LENGUADO","CAPTURA",7557.74840016,7177.94840016,122561.2973319
2014,18,"NAYARIT","LISA","CAPTURA",1384873.02687955,1373882.22688455,11388633.1561555
2014,18,"NAYARIT","LOBINA","CAPTURA",9000,9000,143555.61865
2014,18,"NAYARIT","MERO Y SIMILARES","CAPTURA",9284.23090037,8769.53090037,298239.532479
2014,18,"NAYARIT","MOJARRA","CAPTURA",987729.692550319,963564.342550319,13959577.7373047
2014,18,"NAYARIT","OSTION","ACUACULTURA",1044404.99996,1044404.99996,5661417.8272
2014,18,"NAYARIT","OSTION","CAPTURA",1568823.8429645,1568823.8429645,14188336.331997
2014,18,"NAYARIT","OTRAS","CAPTURA",2595374.02691,2544656.15691,27913954.0347724
2014,18,"NAYARIT","PAMPANO","CAPTURA",24634.43966095,24351.61966095,365721.2282823
2014,18,"NAYARIT","PARGO","CAPTURA",604114.989195381,573328.489195081,18609135.902448
2014,18,"NAYARIT","PULPO","CAPTURA",13655.13590025,12951.33590025,594728.909609
2014,18,"NAYARIT","RAYA Y SIMILARES","CAPTURA",157645.11480121,121559.41480081,1280265.48310555
2014,18,"NAYARIT","ROBALO","CAPTURA",1302631.92928345,1258050.97927945,57334530.8020103
2014,18,"NAYARIT","RONCO","CAPTURA",156328.27699593,156322.27699593,1400732.5573144
2014,18,"NAYARIT","SARDINA","CAPTURA",124.83,124.83,124.6537614
2014,18,"NAYARIT","SIERRA","CAPTURA",809643.0893599,809550.3893599,12300862.009055
